timestamp_mon_ppg_ir_smooth;mon_ppg_ir_smooth;timestamp_mon_ppg_red_smooth;mon_ppg_red_smooth
1787030836801;194160.828125;1787030836801;163129.53125
1787030836811;194160.828125;1787030836811;163129.53125
1787030836821;194160.828125;1787030836821;163129.53125
1787030836831;194160.828125;1787030836831;163129.53125
1787030836841;194160.828125;1787030836841;163129.53125
1787030836851;194160.828125;1787030836851;163129.53125
1787030836861;194278.359375;1787030836861;163169.28125
1787030836871;194278.359375;1787030836871;163169.28125
1787030836881;194278.359375;1787030836881;163169.28125
1787030836891;194278.359375;1787030836891;163169.28125
1787030836901;194278.359375;1787030836901;163169.28125
1787030836911;194278.359375;1787030836911;163169.28125
1787030836921;194307.03125;1787030836921;163179.546875
1787030836931;194284.609375;1787030836931;163178.265625
1787030836941;194266.453125;1787030836941;163175.15625
1787030836951;194266.453125;1787030836951;163175.15625
1787030836961;194266.453125;1787030836961;163175.15625
1787030836971;194266.453125;1787030836971;163175.15625
1787030836981;194266.453125;1787030836981;163175.15625
1787030836991;194266.453125;1787030836991;163175.15625
1787030837001;194329.3125;1787030837001;163179.953125
1787030837011;194329.3125;1787030837011;163179.953125
1787030837021;194352.421875;1787030837021;163186.875
1787030837031;194352.421875;1787030837031;163186.875
1787030837041;194352.421875;1787030837041;163186.875
1787030837051;194352.421875;1787030837051;163186.875
1787030837061;194352.421875;1787030837061;163186.875
1787030837071;194352.421875;1787030837071;163186.875
1787030837081;194496.09375;1787030837081;163246.65625
1787030837091;194552.234375;1787030837091;163264.96875
1787030837101;194552.234375;1787030837101;163264.96875
1787030837111;194552.234375;1787030837111;163264.96875
1787030837121;194552.234375;1787030837121;163264.96875
1787030837131;194552.234375;1787030837131;163264.96875
1787030837141;194552.234375;1787030837141;163264.96875
1787030837151;194577.28125;1787030837151;163273.921875
1787030837161;194636.828125;1787030837161;163304.953125
1787030837171;194649.75;1787030837171;163307.65625
1787030837181;194649.75;1787030837181;163307.65625
1787030837191;194649.75;1787030837191;163307.65625
1787030837201;194649.75;1787030837201;163307.65625
1787030837211;194649.75;1787030837211;163307.65625
1787030837221;194649.75;1787030837221;163307.65625
1787030837231;194675.671875;1787030837231;163307.609375
1787030837241;194700.296875;1787030837241;163303.71875
1787030837251;194700.296875;1787030837251;163303.71875
1787030837261;194700.296875;1787030837261;163303.71875
1787030837271;194700.296875;1787030837271;163303.71875
1787030837281;194700.296875;1787030837281;163303.71875
1787030837291;194700.296875;1787030837291;163303.71875
1787030837301;194795.75;1787030837301;163332.234375
1787030837311;194812.671875;1787030837311;163339.046875
1787030837321;194829.9375;1787030837321;163345.171875
1787030837331;194829.9375;1787030837331;163345.171875
1787030837341;194829.9375;1787030837341;163345.171875
1787030837351;194829.9375;1787030837351;163345.171875
1787030837361;194829.9375;1787030837361;163345.171875
1787030837371;194829.9375;1787030837371;163345.171875
1787030837381;194958.3125;1787030837381;163383.96875
1787030837391;194897.921875;1787030837391;163353.390625
1787030837401;194897.921875;1787030837401;163353.390625
1787030837411;194897.921875;1787030837411;163353.390625
1787030837421;194897.921875;1787030837421;163353.390625
1787030837431;194897.921875;1787030837431;163353.390625
1787030837441;194897.921875;1787030837441;163353.390625
1787030837451;194705.265625;1787030837451;163269
1787030837461;194137.734375;1787030837461;163041.15625
1787030837471;194029;1787030837471;163000.796875
1787030837481;194029;1787030837481;163000.796875
1787030837491;194029;1787030837491;163000.796875
1787030837501;194029;1787030837501;163000.796875
1787030837511;194029;1787030837511;163000.796875
1787030837521;194029;1787030837521;163000.796875
1787030837531;193901.65625;1787030837531;162960.4375
1787030837541;193901.65625;1787030837541;162960.4375
1787030837551;193954.765625;1787030837551;162972.5625
1787030837561;193954.765625;1787030837561;162972.5625
1787030837571;193954.765625;1787030837571;162972.5625
1787030837581;193954.765625;1787030837581;162972.5625
1787030837591;193954.765625;1787030837591;162972.5625
1787030837601;193954.765625;1787030837601;162972.5625
1787030837611;194063.375;1787030837611;163000.671875
1787030837621;194063.375;1787030837621;163000.671875
1787030837631;194063.375;1787030837631;163000.671875
1787030837641;194063.375;1787030837641;163000.671875
1787030837651;194063.375;1787030837651;163000.671875
1787030837661;194063.375;1787030837661;163000.671875
1787030837671;194096.90625;1787030837671;163018.4375
1787030837681;194202.78125;1787030837681;163066.421875
1787030837691;194245.125;1787030837691;163087.0625
1787030837701;194245.125;1787030837701;163087.0625
1787030837711;194245.125;1787030837711;163087.0625
1787030837721;194245.125;1787030837721;163087.0625
1787030837731;194245.125;1787030837731;163087.0625
1787030837741;194245.125;1787030837741;163087.0625
1787030837751;194262.390625;1787030837751;163092.484375
1787030837761;194243.5;1787030837761;163058.171875
1787030837771;194235.53125;1787030837771;163045.671875
1787030837781;194235.53125;1787030837781;163045.671875
1787030837791;194235.53125;1787030837791;163045.671875
1787030837801;194235.53125;1787030837801;163045.671875
1787030837811;194235.53125;1787030837811;163045.671875
1787030837821;194235.53125;1787030837821;163045.671875
1787030837831;194298.671875;1787030837831;163081.640625
1787030837841;194323.0625;1787030837841;163094.8125
1787030837851;194323.0625;1787030837851;163094.8125
1787030837861;194323.0625;1787030837861;163094.8125
1787030837871;194323.0625;1787030837871;163094.8125
1787030837881;194323.0625;1787030837881;163094.8125
1787030837891;194323.0625;1787030837891;163094.8125
1787030837901;194473;1787030837901;163158.453125
1787030837911;194523.75;1787030837911;163171.375
1787030837921;194523.75;1787030837921;163171.375
1787030837931;194523.75;1787030837931;163171.375
1787030837941;194523.75;1787030837941;163171.375
1787030837951;194523.75;1787030837951;163171.375
1787030837961;194523.75;1787030837961;163171.375
1787030837971;194551.5;1787030837971;163177.40625
1787030837981;194700.03125;1787030837981;163222.625
1787030837991;194749.078125;1787030837991;163246.3125
1787030838001;194749.078125;1787030838001;163246.3125
1787030838011;194749.078125;1787030838011;163246.3125
1787030838021;194749.078125;1787030838021;163246.3125
1787030838031;194749.078125;1787030838031;163246.3125
1787030838041;194749.078125;1787030838041;163246.3125
1787030838051;194829.671875;1787030838051;163274.625
1787030838061;194862.09375;1787030838061;163278.28125
1787030838071;194887.9375;1787030838071;163281.015625
1787030838081;194887.9375;1787030838081;163281.015625
1787030838091;194887.9375;1787030838091;163281.015625
1787030838101;194887.9375;1787030838101;163281.015625
1787030838111;194887.9375;1787030838111;163281.015625
1787030838121;194887.9375;1787030838121;163281.015625
1787030838131;194967.265625;1787030838131;163312.265625
1787030838141;194967.265625;1787030838141;163312.265625
1787030838151;194980.40625;1787030838151;163319.765625
1787030838161;194980.40625;1787030838161;163319.765625
1787030838171;194980.40625;1787030838171;163319.765625
1787030838181;194980.40625;1787030838181;163319.765625
1787030838191;194980.40625;1787030838191;163319.765625
1787030838201;194980.40625;1787030838201;163319.765625
1787030838211;195071.5;1787030838211;163353.375
1787030838221;195071.5;1787030838221;163353.375
1787030838231;195071.5;1787030838231;163353.375
1787030838241;195071.5;1787030838241;163353.375
1787030838251;195071.5;1787030838251;163353.375
1787030838261;195071.5;1787030838261;163353.375
1787030838271;195210.609375;1787030838271;163417.453125
1787030838281;195169.171875;1787030838281;163397.46875
1787030838291;195079.453125;1787030838291;163358.609375
1787030838301;195079.453125;1787030838301;163358.609375
1787030838311;195079.453125;1787030838311;163358.609375
1787030838321;195079.453125;1787030838321;163358.609375
1787030838331;195079.453125;1787030838331;163358.609375
1787030838341;195079.453125;1787030838341;163358.609375
1787030838351;194147.921875;1787030838351;163000.25
1787030838361;194147.921875;1787030838361;163000.25
1787030838371;193994.625;1787030838371;162945.125
1787030838381;193994.625;1787030838381;162945.125
1787030838391;193994.625;1787030838391;162945.125
1787030838401;193994.625;1787030838401;162945.125
1787030838411;193994.625;1787030838411;162945.125
1787030838421;193994.625;1787030838421;162945.125
1787030838431;194043.234375;1787030838431;162956.140625
1787030838441;194068.796875;1787030838441;162964.046875
1787030838451;194092.859375;1787030838451;162970.984375
1787030838461;194092.859375;1787030838461;162970.984375
1787030838471;194092.859375;1787030838471;162970.984375
1787030838481;194092.859375;1787030838481;162970.984375
1787030838491;194092.859375;1787030838491;162970.984375
1787030838501;194092.859375;1787030838501;162970.984375
1787030838511;194171.578125;1787030838511;162990.4375
1787030838521;194211.640625;1787030838521;163011.9375
1787030838531;194211.640625;1787030838531;163011.9375
1787030838541;194211.640625;1787030838541;163011.9375
1787030838551;194211.640625;1787030838551;163011.9375
1787030838561;194211.640625;1787030838561;163011.9375
1787030838571;194211.640625;1787030838571;163011.9375
1787030838581;194312.453125;1787030838581;163055.4375
1787030838591;194517.484375;1787030838591;163120.046875
1787030838601;194517.484375;1787030838601;163120.046875
1787030838611;194517.484375;1787030838611;163120.046875
1787030838621;194517.484375;1787030838621;163120.046875
1787030838631;194517.484375;1787030838631;163120.046875
1787030838641;194517.484375;1787030838641;163120.046875
1787030838651;194261.21875;1787030838651;163018.9375
1787030838661;194261.21875;1787030838661;163018.9375
1787030838671;194240.5625;1787030838671;163010.890625
1787030838681;194240.5625;1787030838681;163010.890625
1787030838691;194240.5625;1787030838691;163010.890625
1787030838701;194240.5625;1787030838701;163010.890625
1787030838711;194240.5625;1787030838711;163010.890625
1787030838721;194240.5625;1787030838721;163010.890625
1787030838731;194324.84375;1787030838731;163044.28125
1787030838741;194344.765625;1787030838741;163051.390625
1787030838751;194344.765625;1787030838751;163051.390625
1787030838761;194344.765625;1787030838761;163051.390625
1787030838771;194344.765625;1787030838771;163051.390625
1787030838781;194344.765625;1787030838781;163051.390625
1787030838791;194344.765625;1787030838791;163051.390625
1787030838801;194414.859375;1787030838801;163066.296875
1787030838811;194501.609375;1787030838811;163082.40625
1787030838821;194563.5;1787030838821;163104.265625
1787030838831;194563.5;1787030838831;163104.265625
1787030838841;194563.5;1787030838841;163104.265625
1787030838851;194563.5;1787030838851;163104.265625
1787030838861;194563.5;1787030838861;163104.265625
1787030838871;194563.5;1787030838871;163104.265625
1787030838881;194687.390625;1787030838881;163181.6875
1787030838891;194710.546875;1787030838891;163192.5
1787030838901;194710.546875;1787030838901;163192.5
1787030838911;194710.546875;1787030838911;163192.5
1787030838921;194710.546875;1787030838921;163192.5
1787030838931;194710.546875;1787030838931;163192.5
1787030838941;194710.546875;1787030838941;163192.5
1787030838951;194720.4375;1787030838951;163156.65625
1787030838961;194728;1787030838961;163160.84375
1787030838971;194728;1787030838971;163160.84375
1787030838981;194728;1787030838981;163160.84375
1787030838991;194728;1787030838991;163160.84375
1787030839001;194728;1787030839001;163160.84375
1787030839011;194728;1787030839011;163160.84375
1787030839021;194835.671875;1787030839021;163215.078125
1787030839031;194957.078125;1787030839031;163262.828125
1787030839041;195009.25;1787030839041;163274.078125
1787030839051;195009.25;1787030839051;163274.078125
1787030839061;195009.25;1787030839061;163274.078125
1787030839071;195009.25;1787030839071;163274.078125
1787030839081;195009.25;1787030839081;163274.078125
1787030839091;195009.25;1787030839091;163274.078125
1787030839101;195056.65625;1787030839101;163285.234375
1787030839111;195000.21875;1787030839111;163268.09375
1787030839121;194778.53125;1787030839121;163193.3125
1787030839131;194778.53125;1787030839131;163193.3125
1787030839141;194778.53125;1787030839141;163193.3125
